name
...-dingir-mu
...-dingir-ra
...-dingir-szu
...-du
...-du-a
...-du-du
...-du-lu
...-du-ni-x
...-du-sa
...-du-ta
...-du-ti
...-du-uk
...-du10
...-du10-ga
...-du10-ga-ta
...-du10-ma-asz2
...-du10-ta
...-du11-ga
...-du6-x-...
...-du7
...-du8
...-dub
...-dul3
...-dumu-zi
...-dun
...-dur
...-e-kur2-ra
...-e-ne-ka
...-e-ne-sze3
...-e2
...-e2-a
...-e2-an-na
...-e2-da
...-e2-i-zu
...-e2-mah
...-e2-nig2
...-e2-ur2-bi
...-e3-a
...-e3-da
...-eb-gal
...-eb2-gu-ul
...-edin
...-edin-na
...-en-gal
...-en-kusz2
...-en-na
...-engar-du10
...-er
...-er3-...
...-er3-ra
...-es3-sa2
...-esz-dar
...-esz18-dar
...-esz3-ku3-ga
...-ezem
...-ga
...-ga-a
...-ga-a-ga
...-ga-a-lum
...-ga-du10
...-ga-ga
...-ga-ka-zi
...-ga-mu
...-ga-ni
...-ga-ra
...-ga-ta-x
...-ga-ti
...-ga2
...-ga2-da
...-ga2-ga2
...-gag
...-gal-an-na
...-gal-la
...-gal2
...-gal2-la
...-GAN
...-gar
...-gar3
...-gaszam
...-ge
...-ge-dar-ra
...-ge6
...-ge6-...
...-gesz
...-gesz-ki-TAG
...-gi
...-gi-a
...-gi-in
...-gi-mu
...-gi-na
...-gi-na-mu
...-gi-ra
...-gi-tu
...-gi-zi
...-gi-zi-mu
...-gi7
...-gibil-sa6
...-gid2-da
...-gim
...-gin2
...-gir2-su{ki}-ka
...-giri3-i3-dab5
...-gu
...-gu-da
...-gu-gu
...-gu-la
...-gu-ul
...-gu2-...
...-gu2-da-tum
...-gu2-gal
...-gu4
...-gul
...-gur
...-ha
...-ha-da
...-ha-la
...-ha-ma-ti
...-ha-ne
...-ha-{d}lamma
...-hal
...-he2-gal2
...-HI
...-hi-li
...-hu
...-hu-du
...-hu-ni
...-i3-dab5
...-i3-du10
...-i3-la-ne
...-i3-li2
...-i3-sa6
...-i3-sa6-ga
...-i3-tar
...-i3-zu
...-i7-ma
...-id
...-id-be-li2
...-IG
...-IG-su3
...-IGI
...-IGI-...-ga
...-igi-du8
...-igi-sa6-sa6
...-igi-zi
...-ik-szur2
...-IL2
...-illat
...-im
...-im-bala
...-im-gi
...-im-ma-si
...-im-x
...-in
...-in-ni
...-in-u
...-inim-gi-na
...-ir
...-iri-ka
...-iri-mu
...-iti-da
...-ka
...-ka-sa6-ga
...-kal
...-kal-ga
...-kal-gi-gul
...-kal-la
...-kar-re
...-kas4
...-ke4-de3
...-ke4-zu
...-kesz2
...-ki
...-ki-a
...-ki-ag2
...-ki-ag2-mu
...-ki-ba-sa6
...-ki-du10
...-ki-mah
...-kisal
...-kisal-ba-si
...-KU
...-ku-li
...-ku3
...-ku3-nun
...-ku3-zu
...-ku5
...-ku5-da
...-kur
...-kur-ra
...-kusz2
...-kux(KWU147)
...-la
...-la-a
...-la-ad
...-la-asz
...-la-gi-gi
...-la-ki
...-la-la
...-la-lum
...-la-mu
...-la-ne
...-la-ta
...-la-tum
...-la2
...-la2-ka
...-la2-NI
...-lah5
...-lal3
...-lam
...-lam2-...
...-li
...-li-ni
...-li-x
...-lil
...-lil2
...-lil2-sze3
...-lu
...-lu-a
...-lu-da
...-lu2-ni
...-lu2-ti
...-lu2-{d}inanna
...-lu2-{d}na-ru2-a
...-lu5
...-lu5-la
...-lu5-UR
...-lugal
...-lugal-ka
...-lugal-ta
...-luh
...-ma
...-ma-ad
...-ma-he2-gal2
...-ma-mi
...-ma-ni-zi
...-ma-sze3
...-ma-ti
...-ma2-gur8-re
...-mah-a-ba-sa6
...-mah2
...-masz
...-masz-sa6
...-me-esz2
...-me-na
...-mes
...-mi
...-mi-a
...-mi-min
...-mi-szar
...-mu
...-mu-a
...-mu-du
...-mu-du7
...-mu-ka
...-mu-ma-an-szum2
...-mu-usz
...-mu2
...-muru13
...-musz2
...-musz2-gu-la
...-MUSZ3
...-na
...-na-ab-du
...-na-ar-ni
...-na-ba-ar-...-x-...
...-na-dan
...-na-gu-la
...-na-ka
...-na-ki
...-na-mu
...-na-NI-ak
...-na-zi
...-NAGAR
...-nam
...-nam-pi-la-num2
...-nanna
...-ne
...-ne-er
...-ne-gar
...-ne-na-sa
...-NE-sze3
...-nesag
...-ni
...-ni-...
...-ni-a
...-ni-a-a
...-ni-gi-in
...-ni-su
...-ni-sze3
...-ni-ta
...-ni-ti
...-ni-tum
...-ni-x
...-ni-zi
...-ni-zu-{d}ba-ba6-ta
...-ni-{d}ba-ba6
...-nig
...-NIG2
...-nig2-lagar-e
...-nig2-za3-x
...-nigar{gar}
...-nim
...-nin
...-nin-gir2-su
...-nin-mug
...-nir
...-nir-da
...-nisaba
...-nita2
...-nu
...-nu-a
...-nu-HI
...-nu-tum
...-nu11-gal
...-nun-na
...-nun-ne2
...-pa-e3-ta
...-pa3
...-pa3-da
...-pa3-da-de3
...-par4
...-pu2-pu2
...-pu3-ta
...-qa2-su2
...-ra
...-ra-bi2
...-ra-da
...-ra-ka
...-ra-ka-x
...-ra-NE-x-ta
...-ra-ta
...-ra-ti
...-ra-{d}nansze
...-ra2
...-ri
...-ri-...-im
...-ri-asz
...-ri-bad3
...-ri-isz
...-ri-mu
...-ri-ri
...-ri-ru
...-rin2-ni
...-ru
...-ru-a
...-ru-um
...-sa3-si2
...-sa6
...-sa6-...
...-sa6-ga
...-sa6-ga-sze3
...-sa6-ge
...-sa6-i3-zu
...-sa6-sa6
...-sa6-ta
...-sag-il2-la
...-saga-ta
...-sal-la
...-sal4-ta
...-sar-bar-ra
...-sar-re
...-si
...-si-du8-x-...
...-si-sa2
...-si-ta
...-si4
...-si4-ta
...-SIG7
...-SIG7-bar
...-su
...-sukud-ra2
...-sza
...-sza3-zu
...-szar-ra-ma-asz
...-sze-en6
...-sze-er
...-sze-er3-ra
...-sze-i3-li2
...-SZE3-...
...-szi-gal2
...-szi-gar
...-szi-in
...-szi-in-x-...
...-SZIM
...-szu
...-szu-si-ga
...-szubur
...-SZUL
...-szul-gi
...-szul-pa-e3
...-szum2
...-szum2-ma
...-ta
...-ta-a
...-ta-am3
...-ta-dam
...-ta-e3-a
...-ta-la
...-tab-da
...-tar
...-TAR-am-zi
...-te
...-ti
...-ti-a
...-ti-ne
...-ti-x
...-tu
...-tu-a-ni
...-tum
...-tum-x
...-tum3
...-tur
...-tur-ra
...-tur-tur
...-tur3
...-U-gar3
...-u18
...-u2
...-u2-...
...-u2-du8-tug2
...-u2-nam
...-u2-szim-e
...-u2-zi-mu
...-u3-...-du
...-UD
...-uh
...-ul
...-ul-la
...-um
...-um-mi
...-UR
...-UR-...
...-ur-ab-ba
...-ur-mu
...-ur2
...-ur2-ra-ni
...-ur4-ra
...-usz
...-usz-bar
...-usz-kal-la
...-usz-ta
...-uz-ga
...-wa-qar
...-x
...-x-...
...-x-...-de3
...-x-...-x-e
...-x-a
...-x-a-gar
...-x-a-ni
...-x-am
...-x-am3
...-x-an
...-x-AN-NE
...-x-an-ne2
...-x-ASZ
...-x-ba-ab-ba
...-x-ba-na
...-x-ba-sa6-ga
...-x-bad3
...-x-bi
...-x-bu
...-x-bu-...
...-x-da
...-x-da-a
...-x-da-ne
...-x-da-ni
...-x-dam
...-x-de3
...-x-DI
...-x-du
...-x-du-ta
...-x-du10-a
...-x-du10-ga
...-x-du3
...-x-du7
...-x-e
...-x-e2-x
...-x-er3-ra
...-x-esz18-dar
...-x-esz2
...-x-ezem
...-x-ga
...-x-ga-ni
...-x-ga-ta
...-x-ga2
...-x-ga2-me
...-x-gal
...-x-gal2
...-x-GAN2-zi
...-x-gu
...-x-gu4
...-x-ha-bi
...-x-HI
...-x-hi-li2-bi
...-x-i3-li2
...-x-i3-sa6
...-x-i3-zu
...-x-ib
...-x-id-{d}...
...-x-ig
...-x-ig-tum
...-x-igi-luh-za
...-x-in
...-x-ir
...-x-iri-da
...-x-ka
...-x-ka-ma-a
...-x-KA-x
...-x-kal
...-x-kal-la
...-x-kam
...-x-kam-ta
...-x-kesz2
...-x-ki
...-x-ki-ka
...-x-kin-ra
...-x-KU
...-x-ku-na-an
...-x-kusz2
...-x-la
...-x-la-a
...-x-la-nu-NE
...-x-la2
...-x-li-ni
...-x-lil2
...-x-lim
...-x-lugal
...-x-ma
...-x-mah-zu
...-x-me
...-x-MES-kam
...-x-MI
...-x-mu
...-x-mu-gi4
...-x-na
...-x-na-at-e2-a
...-x-ne
...-x-NE-sze3
...-x-ni
...-x-ni-zi
...-x-NIG2
...-x-nin
...-x-nin-e2-gal
...-x-nu-um
...-x-pa-e3
...-x-pa-mu
...-x-palil-...-x-ta
...-x-ra
...-x-ra-a
...-x-re
...-x-ri2
...-x-ru-di-x
...-x-rum
...-x-sa-re
...-x-sa6
...-x-sa6-ga
...-x-si
...-x-sza
...-x-sza3
...-x-szu
...-x-ta
...-x-ti
...-x-ti-a
...-x-tum
...-x-tur
...-x-tur-ra
...-x-u-sza
...-x-UD
...-x-um
...-x-um-mi
...-x-us2
...-x-USZ
...-x-x
...-x-x-...
...-x-x-ba-gi
...-x-x-du
...-x-x-num2
...-x-x-ra
...-x-x-su
...-x-x-ta
...-x-x-u2
...-x-x-um
...-x-x-x-e-ne-sze3
...-x-zi
...-x-zu
...-x-{d}en-ki
...-x-{d}suen
...-x{ki}-a
...-za-la2-ta
...-za3-e3
...-zabala3{ki}
...-ze2
...-zi
...-zi-...
...-zi-bar-ra
...-zi-da
...-zi-ge
...-zi-mu
...-zi-na-da
...-zi-tum
...-zi-ur-sag
...-zi-x
...-zi-zi
...-zi{muszen}
...-zu
...-zu-bi
...-zu-ra
...-zu-ta
...-zu-{d}ur3-bar-tab
...-{d}...
...-{d}ab-u2
...-{d}asznan
...-{d}ba-ba6
...-{d}ba-ba6-eb2-gu-ul
...-{d}ba-ba6-ta
...-{d}da-mu
...-{d}dumu-zi
...-{d}dumu-zi-da
...-{d}EN-...
...-{d}en-lil2
...-{d}en-lil2-la2
...-{d}EN-x-...
...-{d}er3-ra
...-{d}er3-ra-sze3
...-{d}esz18-dar-a
...-{d}gesz-bar-e3
...-{d}gesztin-an-na
...-{d}gilgamesx(|BIL2.GA.MES|)
...-{d}gu-ul
...-{d}ha-ia3
...-{d}hendur-sag
...-{d}ig-alim
...-{d}igi-ma-sze3
...-{d}inanna
...-{d}iszkur
...-{d}isztaran
...-{d}kal-kal
...-{d}lamma
...-{d}li9-si4
...-{d}na-ru2-a
...-{d}nanna
...-{d}nanna-x
...-{d}nansze
...-{d}nansze-ta
...-{d}nerah-an-dul3
...-{d}nerah-du
...-{d}nin-...
...-{d}nin-ezem-ta
...-{d}nin-gal
...-{d}nin-gesz-zi-da-ta
...-{d}nin-gir2-su
...-{d}nin-ku3-zu
...-{d}nin-lil2-sze3
...-{d}nin-mar{ki}
...-{d}nin-mar{ki}-ta
...-{d}nin-mu2
...-{d}nin-pa
...-{d}nin-szubur
...-{d}nin-tu
...-{d}nin-ur4-ra
...-{d}nin-x
...-{d}nin-zu
...-{d}nisaba
...-{d}nun-gal
...-{d}pa-bil3-sag
...-{d}su4-an-na
...-{d}suen
...-{d}suen-x
...-{d}sukkal
...-{d}szara2
...-{d}szara2-ba-zi-ge
...-{d}szara2-he2-gal2
...-{d}szul-...
...-{d}szul-gi-ezem
...-{d}szul-pa-e3
...-{d}szul-pa-e3-ra
...-{d}ur3-bar-tab
...-{d}x
...-{d}x-...
...-{d}x-ama
...-{d}x-x-ni
...-{d}x-x-ta
...-{gesz}dar-du3
...-{gesz}gigir
...-|LAGABxX|
...{muszen}
a(ZA)-kal-la
a-(x)-la
a-(x)-szi-...
a-...
a-...-asz2
a-...-gi4
a-...-ma
a-...-siskur2-sze-...
a-...-x-ta
a-a-...
a-a-...-ga
a-a-a
a-a-a-me
a-a-ab-ba
a-a-ar
a-a-ba-BAD
a-a-bad3
a-a-da-e-x
a-a-dim2-alan
a-a-dingir
a-a-dingir-mu
a-a-dingir-ra
a-a-du-gal2
a-a-du-nu2
a-a-du10-ga
a-a-du6-lu5-la
a-a-e11-da
a-a-ga
a-a-ga-mu
a-a-ga-x
a-a-gi-na
a-a-gi7-ir
a-a-gin7-nu2
a-a-gin7-nu2-kam
a-a-gu-ni
a-a-ha-ma-ti
a-a-i-...-bu
a-a-i3-li2
a-a-i3-li2-su
a-a-i3-li2-szu
a-a-iri-mu
a-a-iri-mu-sze3
a-a-kal-la
a-a-kal-la-bi
a-a-kal-la-mu
a-a-kal-la-ra
a-a-kal-la-sze3
a-a-kal-la-ta
a-a-ki-da
a-a-ki-lu5
a-a-ki-lu5-la
a-a-ki:lu5-la
a-a-kur-ra
a-a-LAGAB
a-a-lal3
a-a-lu2-du10
a-a-lu2-u4-{d}en-lil2-la2
a-a-ma
a-a-ma-a
a-a-ma-an-gi4
a-a-mu
a-a-mu-dah
a-a-mu-ke4
a-a-mu-na
a-a-mu-ra
a-a-mu-sze3
a-a-ni-(x)
a-a-ni-szu
a-a-ni-szu-sze3
a-a-ni-tum
a-a-nu-um
a-a-ri-ba-an
a-a-ri2-in
a-a-si
a-a-sza
a-a-sza3-mu
a-a-sze3
a-a-szu
a-a-ta-...
a-a-tar-ra
a-a-tesz2-mu
a-a-ti
a-a-tum
a-a-u4-su3-sze3
a-a-x
a-a-x-(x)
a-a-x-...
a-a-x-x
a-a-zi-da
a-a-zi-mu
a-a-zu
a-a-{d}nanna-ar-kal
a-a-{d}nanna-ar-kal-la
a-a2
a-a2-ki-x
a-a2-lu-LAGAB-a-de3
a-ab-...
a-ab-a
a-ab-ab-x
a-ab-ba-...
a-ab-ba-a
a-ab-ba-a-ta
a-ab-ba-ba-asz-ti
a-ab-ba-ba-asz-ti-sze3
a-ab-ba-ba-asz2-ti
a-ab-ba-bi
a-ab-ba-gu-la
a-ab-ba-ha-ma-ti
a-ab-ba-kal-la
a-ab-ba-ki-na-na
a-ab-ba-me
a-ab-ba-mu
a-ab-ba-mu-gin7
a-ab-ba-mu-sze3
a-ab-ba-ni
a-ab-ba-ni-ka
a-ab-ba-sa6-ga
a-ab-ba-saga
a-ab-ba-si2-im-ti
a-ab-ba-ta
a-ab-ba-za-mu
a-ab-ba-zi-mu
a-ab-ba:mu
a-ab-bu-mu
a-ab-du10-ga
a-ab-gu-la
a-ab-kux(KWU147)-ra
a-ab-mi-ra-din
a-ab-u5-un
a-ab-x
a-ab-x-mu
a-ab-{d}inanna
a-ad-...
a-ad-a-bi
a-ad-da
a-ad-da-ad
a-ad-da-bad3-ri
a-ad-da-bi
a-ad-da-hu
a-ad-da-kal-la
a-ad-da-mu
a-ad-da-sze3
a-ad-du10-ga
a-ad-tum
a-ag2
a-ag2-dam
a-ag2-x
a-ah-kal-la
a-ah-{d}utu
a-ak
a-al-ba-ni-du11
a-al-gu7
a-al-la
a-al-la-li2-tum
a-al-la-mu
a-al-la-mu-sze3
a-al-la-ni
a-al-la-ra
a-al-la-ri
a-al-la-ri-x
a-al-la-ru
a-al-la-ta
a-al-li2
a-al-li2-mu
a-al-li2-ta
a-al-lu-u2
a-al-mu
a-al-NI
a-al-x-ta
a-al-x-x
a-al-zu
a-al-{d}szu-{d}suen
a-am-KU
a-am-ma-da-du-a
a-am3
a-ama-la-lum
a-AN
a-an-...
a-an-ba-az
a-an-i3-li2
a-an-na
a-an-na-...
a-an-na-a
a-an-na-a-mu
a-an-na-bi
a-an-na-mu
a-an-na-ni-tum
a-an-na-ti
a-an-na-x
a-an-ni-mu
a-an-x-...
a-an-zi-a
a-ar-bi
a-ar-ha-asz
a-ar-KA
a-ar-ke4-esz2
a-ar-pa2-talx(HU)
a-asz-an-ne2
a-asz-gi4-pa3-da-asz
a-asz-gi4-pa3-da-ta
a-asz-gi5-pa3
a-asz-gi5-pa3-sze3
a-asz7-gi5
a-at-ta
a-at-ti-a
a-ba(ZU)-dingir-mu-gin7
a-ba-...
a-ba-...-sa6
a-ba-a-a
a-ba-a-a-mu
a-ba-a-a-mu-gin7
a-ba-a-si
a-ba-a-x
a-ba-a-x-...
a-ba-a2-gan2-na
a-ba-a2-ni-in-zu
a-ba-ab-ni
a-ba-ad
a-ba-ad-da-gin7
a-ba-ad-i3-li2
a-ba-al-la-szu-um
a-ba-an-da
a-ba-an-hi-x
a-ba-an-ne2-in-se3-gi-in
a-ba-an-ne2-se3-ge
a-ba-ar-da
a-ba-ar-du-uk
a-ba-ba
a-ba-ba-tum
a-ba-bi2-dim2
a-ba-bu-um
a-ba-bu-um-sze3
a-ba-da-di
a-ba-da-di-me
a-ba-da-szu-na
a-ba-da-x-a
a-ba-di-a
a-ba-di-ba-ni
a-ba-di-du-ni
a-ba-di-ni
a-ba-dingir
a-ba-dingir-ga2-gin7
a-ba-dingir-mu-gin7
a-ba-ga2
a-ba-gal-{d}en-lil2
a-ba-gi
a-ba-gin7-nu2
a-ba-gu-ir
a-ba-hu
a-ba-i3-da-bi2-ke4
a-ba-i3-du10-ge
a-ba-i3-ni-se3-ge4
a-ba-i3-se-ge4
a-ba-i3-se3-ge
a-ba-i3-szum2
a-ba-in-da-an-e3
a-ba-in-da-e3
a-ba-in-da-NE
a-ba-kab2-nu-mu-ni-du11
a-ba-ki
a-ba-ki-du-ni
a-ba-ki-iri-ni
a-ba-ki-ni
a-ba-la
a-ba-la-sza
a-ba-lu5
a-ba-lugal-mu
a-ba-lugal-mu-gin7
a-ba-mu
a-ba-na
a-ba-na-ak-tum
a-ba-na-da
a-ba-nam-de6-in
a-ba-nam-DU
a-ba-nam-tag-in-BAD
a-ba-nam-tum2-mu
a-ba-nam-x
a-ba-ne-gin7-sze3
a-ba-ni
a-ba-ni-se3-ge
a-ba-nin-gin7
a-ba-nin-mu-gin7
a-ba-pa3
a-ba-pu-um
a-ba-ra-an-na-x
a-ba-ra-x-x
a-ba-ri
a-ba-ri-szum
a-ba-sa6
a-ba-sa6-ga
a-ba-saga
a-ba-su-na
a-ba-sukud
a-ba-sumun
a-ba-sze-mu-gin7
a-ba-sze3
a-ba-szesz-mu-gin7
a-ba-szu-an-da-du
a-ba-szu-luh-{d}inanna
a-ba-szu-na
a-ba-szu-na-ta
a-ba-ti
a-ba-ti-in
a-ba-u3
a-ba-x
a-ba-x-...
a-ba-x-nu2
a-ba-x-sze3
a-ba-x-x
a-ba-zi-in
a-ba-zu
a-ba-{d}...-gin7
a-ba-{d}ba-ba6-gin7
a-ba-{d}dumu-zi
a-ba-{d}dumu-zi-gin7
a-ba-{d}en-lil2
a-ba-{d}en-lil2-gin7
a-ba-{d}en-lil2-gin7-sze3
a-ba-{d}en-lil2-la2-gin7
a-ba-{d}lamma-gin7
a-ba-{d}nanna
a-ba-{d}nanna-gin7
a-ba-{d}nin-dar-a-gin7
a-ba-{d}nin-gir2-su-gin7
a-ba-{d}nin-mar{ki}-gin7
a-ba-{d}szara2-gin7
a-ba-{d}szul-gi-gin7
a-ba-{d}szul-pa-e3-mu-gin7
a-ba-{d}utu-gin7
a-babbar2-tum
a-bala
a-bala-a
a-bala-e-ne
a-bala-gu
a-bala-ma-at
a-bala-x
a-bar-nu-um
a-bara2
a-bi
a-bi-...
a-bi-a
a-bi-a-a
a-bi-a-bi-ih
a-bi-a-num2
a-bi-a-ti
a-bi-bi-a
a-bi-da-ba
a-bi-du10
a-bi-la
a-bi-ma
a-bi-ma-a
a-bi-nu-um
a-bi-si-im-ti
a-bi-si-in-ti
a-bi-si2-im-ti
a-bi-sza-ru-um
a-bi-sza-ru-um-e
a-bi-sza-ru-um-e3
a-bi-x
a-bi-zi-im-ti
a-bi-{d}suen
a-bi-{d}utu-szi
a-bi2
a-bi2-(x)
a-bi2-...
a-bi2-a
a-bi2-a-bi-ih
a-bi2-a-bi2-ih
a-bi2-a-gal
a-bi2-a-hi
a-bi2-a-li2
a-bi2-a-mu-ti
a-bi2-a-ni
a-bi2-a-pi-ih
a-bi2-a-ti
a-bi2-a-x
a-bi2-ba
a-bi2-ba-ni
a-bi2-da
a-bi2-dan
a-bi2-dingir
a-bi2-du10
a-bi2-du10-x
a-bi2-e-lum
a-bi2-e2
a-bi2-in
a-bi2-in-gaz
a-bi2-is
a-bi2-isz-ki-il
a-bi2-isz-ki-in
a-bi2-ki-in
a-bi2-ki-me-am3
a-bi2-la-a
a-bi2-la-num2
a-bi2-la-ti
a-bi2-li2
a-bi2-li2-a
a-bi2-li2-gar3
a-bi2-li2-gi
a-bi2-li2-x
a-bi2-lum
a-bi2-lum-ta
a-bi2-ma
a-bi2-min
a-bi2-na-ni
a-bi2-ne-ne
a-bi2-nu-a
a-bi2-re-si
a-bi2-sa-ad
a-bi2-sa-du
a-bi2-saga
a-bi2-si-di-x
a-bi2-si-im-ti
a-bi2-si-in-di
a-bi2-si-ni-di
a-bi2-si-ni-di(KI)
a-bi2-si2-im-ti
a-bi2-si2-im-ti-da-zi-bi-im
a-bi2-si2-im-ti-e
a-bi2-si2-im-ti-kam
a-bi2-si2-im-ti-ra
a-bi2-si2-im-ti-sze3
a-bi2-szu
a-bi2-tu-kul2-ti
a-bi2-tum
a-bi2-tum-za-bi2-...
a-bi2-UD
a-bi2-UD-ISZ
a-bi2-x
a-bi2-x-x
a-bi2-zabala3{ki}
a-bi2-zu
a-bi2-zu-zi
a-bi2-{d}utu
a-bi3-du10
a-bil2-ge-en8
a-bil2-i3-li2
a-bil2-ki-in
a-bil2-sa-um
a-bil3-gi
a-bil3-gin7
a-bil3-ki-in
a-bil3-la-sze3
a-bu
a-bu-...
a-bu-a
a-bu-a-...
a-bu-a-...-sze3
a-bu-ab-ni
a-bu-ba-ni
a-bu-ba-qar
a-bu-bu
a-bu-da
a-bu-da-a
a-bu-dingir
a-bu-du10
a-bu-du10-sze3
a-bu-du10-um
a-bu-i3-lum
a-bu-in-bar-x
a-bu-ma
a-bu-ma-nu
a-bu-mi-dingir
a-bu-mi-lum
a-bu-mi-um
a-bu-mu
a-bu-na
a-bu-ni
a-bu-ni-a
a-bu-ni-ka
a-bu-ni-ma
a-bu-ni-num2
a-bu-ni-ra
a-bu-ni-szu
a-bu-ni-ta
a-bu-nu-gin7
a-bu-PI
a-bu-szu-ni
a-bu-ta
a-bu-ta-ab
a-bu-ta-ab2
a-bu-tum
a-bu-um
a-bu-um-...
a-bu-um-dingir
a-bu-um-dingir-lum
a-bu-um-dingir-ma
a-bu-um-dingir-su2
a-bu-um-dingir-ta
a-bu-um-i3-li2
a-bu-um-i3-lum
a-bu-um-ma
a-bu-um-mi-lum
a-bu-um-mi-szar3
a-bu-um-sze3
a-bu-um-{d}amar-{d}suen-ka-sze3
a-bu-um-{d}dumu-zi
a-bu-x
a-bu-x-du
a-bu-zu-ni
a-bu-{d}NI
a-bu-{ta}du10
a-bu3-...-ka
a-bu3-a
a-bu3-bu2
a-bu3-bu3
a-bu3-da
a-bu3-da-um
a-bu3-du10
a-bu3-gi4
a-bu3-i3-...
a-bu3-na
a-bu3-ni
a-bu3-szu-ni
a-bu3-ta-ab
a-bu3-ul
a-bu3-um
a-bur2-a
a-da-...
a-da-a-da
a-da-a-gal
a-da-a-ka
a-da-ah
a-da-al-sze-en6
a-da-am
a-da-an-esz18-dar
a-da-du
a-da-dub-ki
a-da-ga-an
a-da-gal-di
a-da-gal-szum
a-da-gi-x
a-da-gu-la
a-da-hi
a-da-i3-zu
a-da-kal-la
a-da-ku-um
a-da-lal3
a-da-lal3-a
a-da-lal3-bi
a-da-lal3-e
a-da-lu2
a-da-me-ni
a-da-mu
a-da-na-a
a-da-na-ah
a-da-na-ah-...
a-da-na-bi-ir
a-da-na-hi
a-da-na-pirig
a-da-na-x
a-da-ni
a-da-ra
a-da-ru-um
a-da-szi-in
a-da-ta
a-da-ti
a-da-tum
a-da-x
a-da-x-in
a-da-x-sza
a-da-x-x
a-dab6
a-dah-x
a-dam-szah2{ki}
a-dam-szah2{ki}-ka
a-dam-szah2{ki}-me
a-dam-szah2{ki}-x
a-de2-...
a-de2-a
a-de2-a-asz
a-di
a-di-a
a-di-de3
a-di-ki-in
a-di-ti
a-di-x
a-di3
a-di3-na-dum
a-dingir
a-diri
a-du
a-du-...
a-du-a
a-du-a-a
a-du-a-bi-du10
a-du-a-ni
a-du-ba-bi
a-du-du
a-du-du-e
a-du-du-sze3
a-du-du10
a-du-e-na
a-du-lu2
a-du-ma
a-du-mu
a-du-mu-ka
a-du-mu-sze3
a-du-na
a-du-na2
a-du-ni-am3
a-DU-nu-ti
a-du-ra-mu
a-du-sze3
a-du-ta
a-du-ti-ta
a-du-tum
a-du-x
a-du10
a-du10-ga-nigin
a-du10-ka
a-du11-ge-bi
a-du3-a
a-du3-szu-...
a-du6-ki
a-du8-da
a-du8-du8
a-DUB-am3
a-dul9-la-ti
a-e-bar
a-e-bar-ra
a-e-bar-ra-ka
a-e-bu3-a
a-e-gal2-la
a-e-ni
a-e-ri2-na
a-e3
a-e3-a
a-e3-a-sze3
a-egir
a-egir-bi
a-en-e-a-na-gu7
a-en3-bi
a-esir2
a-ga
a-ga-...
a-ga-...-im
a-ga-a
a-ga-ab-da-x
a-ga-am-gu-la
